Attribute,Local Authority,Sum of Value,Year
Agriculture Gas,North West Total,54.11846373982475,2023
Agriculture Gas,Pendle,0.39115949307508413,2005
Agriculture Gas,Pendle,0.37777721308960505,2006
Agriculture Gas,Pendle,0.35582204017868996,2007
Agriculture Gas,Pendle,0.3190858883651446,2008
Agriculture Gas,Pendle,0.2988154012500331,2009
Agriculture Gas,Pendle,0.3565296943136029,2010
Agriculture Gas,Pendle,0.2892895732765452,2011
Agriculture Gas,Pendle,0.3421717056106469,2012
Agriculture Gas,Pendle,0.3460628773810493,2013
Agriculture Gas,Pendle,0.28443525433653827,2014
Agriculture Gas,Pendle,0.2886534557718525,2015
Agriculture Gas,Pendle,0.35509120383392123,2016
Agriculture Gas,Pendle,0.4070931196973162,2017
Agriculture Gas,Pendle,0.44558065334049385,2018
Agriculture Gas,Pendle,0.3366143591946363,2019
Agriculture Gas,Pendle,0.19633357248693803,2020
Agriculture Gas,Pendle,0.2662063630196542,2021
Agriculture Gas,Pendle,0.2647807642219891,2022
Agriculture Gas,Pendle,0.27785652888801277,2023
Agriculture Gas,Preston,0.7989823152665181,2005
Agriculture Gas,Preston,0.5488729028913633,2006
Agriculture Gas,Preston,0.5315552368051767,2007
Agriculture Gas,Preston,0.5330228154561828,2008
Agriculture Gas,Preston,0.5136686455385074,2009
Agriculture Gas,Preston,0.6143195070834885,2010
Agriculture Gas,Preston,0.5336298466104329,2011
Agriculture Gas,Preston,0.604290951294507,2012
Agriculture Gas,Preston,0.5911904103322256,2013
Agriculture Gas,Preston,0.49079193858080955,2014
Agriculture Gas,Preston,0.5290276925113063,2015
Agriculture Gas,Preston,0.5080865442366895,2016
Agriculture Gas,Preston,0.3455504958666887,2017
Agriculture Gas,Preston,0.344172085846185,2018
Agriculture Gas,Preston,0.25003956874963645,2019
Agriculture Gas,Preston,0.2901847738624721,2020
Agriculture Gas,Preston,0.6506474871331832,2021
Agriculture Gas,Preston,0.31791098183115996,2022
Agriculture Gas,Preston,0.3145824645363075,2023
Agriculture Gas,Ribble Valley,1.000480914908403,2005
Agriculture Gas,Ribble Valley,0.9377502934404113,2006
Agriculture Gas,Ribble Valley,0.6879364447521297,2007
Agriculture Gas,Ribble Valley,0.6983402172979822,2008
Agriculture Gas,Ribble Valley,0.6610817846881492,2009
Agriculture Gas,Ribble Valley,1.0264170726605835,2010
Agriculture Gas,Ribble Valley,0.9073438059778623,2011
Agriculture Gas,Ribble Valley,0.7137736227149422,2012
Agriculture Gas,Ribble Valley,0.8782580672397229,2013
Agriculture Gas,Ribble Valley,0.7164807542542494,2014
Agriculture Gas,Ribble Valley,0.6697753535467013,2015
Agriculture Gas,Ribble Valley,0.7609859372101644,2016
Agriculture Gas,Ribble Valley,0.7215617835925763,2017
Agriculture Gas,Ribble Valley,0.6100300841014205,2018
Agriculture Gas,Ribble Valley,0.4514389696858345,2019
Agriculture Gas,Ribble Valley,0.41446055979730323,2020
Agriculture Gas,Ribble Valley,0.5091277679585863,2021
Agriculture Gas,Ribble Valley,0.3423004521700188,2022
Agriculture Gas,Ribble Valley,0.4271748150308035,2023
Agriculture Gas,Rossendale,0.4517180339110807,2005
Agriculture Gas,Rossendale,0.43569387337922466,2006
Agriculture Gas,Rossendale,0.34611115242773965,2007
Agriculture Gas,Rossendale,0.3384449437354709,2008
Agriculture Gas,Rossendale,0.30900457573266943,2009
Agriculture Gas,Rossendale,0.3607264974362075,2010
Agriculture Gas,Rossendale,0.30259076230422427,2011
Agriculture Gas,Rossendale,0.3195894238083771,2012
Agriculture Gas,Rossendale,0.3222708864365317,2013
Agriculture Gas,Rossendale,0.26958638008843666,2014
Agriculture Gas,Rossendale,0.26924579035275,2015
Agriculture Gas,Rossendale,0.2634379099986721,2016
Agriculture Gas,Rossendale,0.3829758039412859,2017
Agriculture Gas,Rossendale,0.4458188558411681,2018
Agriculture Gas,Rossendale,0.33397745946870283,2019
Agriculture Gas,Rossendale,0.3329792964975249,2020
Agriculture Gas,Rossendale,0.3358463816255357,2021
Agriculture Gas,Rossendale,0.26615405206085885,2022
Agriculture Gas,Rossendale,0.17915185556957813,2023
Agriculture Gas,South Ribble,0.22080084891222995,2005
Agriculture Gas,South Ribble,0.22661320899403709,2006
Agriculture Gas,South Ribble,0.21808465194334797,2007
Agriculture Gas,South Ribble,0.18895109505730104,2008
Agriculture Gas,South Ribble,0.16818441482778687,2009
Agriculture Gas,South Ribble,0.18811266719132835,2010
Agriculture Gas,South Ribble,0.16161500644933394,2011
Agriculture Gas,South Ribble,0.18449702235283222,2012
Agriculture Gas,South Ribble,0.19137001008339186,2013
Agriculture Gas,South Ribble,0.1628606295051094,2014
Agriculture Gas,South Ribble,0.16956795496384908,2015
Agriculture Gas,South Ribble,0.27411261350571137,2016
Agriculture Gas,South Ribble,0.17288215268491228,2017
Agriculture Gas,South Ribble,0.2852963208939044,2018
Agriculture Gas,South Ribble,0.272993283265883,2019
Agriculture Gas,South Ribble,0.3282445333223113,2020
Agriculture Gas,South Ribble,0.28325810422610415,2021
Agriculture Gas,South Ribble,0.2880759500429266,2022
Agriculture Gas,South Ribble,0.27041352608777675,2023
Agriculture Gas,West Lancashire,25.733305259971207,2005
Agriculture Gas,West Lancashire,23.702735637081446,2006
Agriculture Gas,West Lancashire,21.25348314090909,2007
Agriculture Gas,West Lancashire,19.54981441701502,2008
Agriculture Gas,West Lancashire,19.34005917728434,2009
Agriculture Gas,West Lancashire,23.401118789474026,2010
Agriculture Gas,West Lancashire,21.989819808453493,2011
Agriculture Gas,West Lancashire,22.03594501029826,2012
Agriculture Gas,West Lancashire,22.729960688120535,2013
Agriculture Gas,West Lancashire,19.152511383796305,2014
Agriculture Gas,West Lancashire,21.39204964661482,2015
Agriculture Gas,West Lancashire,20.188030704561296,2016
Agriculture Gas,West Lancashire,15.129434453788535,2017
Agriculture Gas,West Lancashire,21.785104527340593,2018
Agriculture Gas,West Lancashire,25.644639787979923,2019
Agriculture Gas,West Lancashire,30.96593336187318,2020
Agriculture Gas,West Lancashire,27.609115762250546,2021
Agriculture Gas,West Lancashire,29.5671832333986,2022
Agriculture Gas,West Lancashire,24.252580238075442,2023
Agriculture Gas,Wyre,1.1499748255548277,2005
Agriculture Gas,Wyre,1.3280346789664084,2006
Agriculture Gas,Wyre,1.2135541955677775,2007
Agriculture Gas,Wyre,1.2566327517843938,2008
Agriculture Gas,Wyre,1.196437911467252,2009
Agriculture Gas,Wyre,1.3107393844261033,2010
Agriculture Gas,Wyre,1.1056156479434982,2011
Agriculture Gas,Wyre,1.2934170456866452,2012
Agriculture Gas,Wyre,1.3146431343869684,2013
Agriculture Gas,Wyre,1.1332549858795957,2014
Agriculture Gas,Wyre,1.219377877828909,2015
Agriculture Gas,Wyre,1.402734996406691,2016
Agriculture Gas,Wyre,1.48147477568115,2017
Agriculture Gas,Wyre,1.2351079973243915,2018
Agriculture Gas,Wyre,1.0187138305462333,2019
Agriculture Gas,Wyre,0.869524044807306,2020
Agriculture Gas,Wyre,1.0594825235222987,2021
Agriculture Gas,Wyre,0.9581528007566603,2022
Agriculture Gas,Wyre,0.7770541780932669,2023
Agriculture Livestock,Blackburn with Darwen,21.55231032613341,2005
Agriculture Livestock,Blackburn with Darwen,20.695072355018812,2006
Agriculture Livestock,Blackburn with Darwen,19.750393430494032,2007
Agriculture Livestock,Blackburn with Darwen,17.453841019369598,2008
Agriculture Livestock,Blackburn with Darwen,18.219027444542018,2009
Agriculture Livestock,Blackburn with Darwen,17.13774246523559,2010
Agriculture Livestock,Blackburn with Darwen,16.531691673764723,2011
Agriculture Livestock,Blackburn with Darwen,16.235997074823626,2012
Agriculture Livestock,Blackburn with Darwen,16.829812672281005,2013
Agriculture Livestock,Blackburn with Darwen,17.33636514941623,2014
Agriculture Livestock,Blackburn with Darwen,17.603772846853104,2015
Agriculture Livestock,Blackburn with Darwen,17.34119834341005,2016
Agriculture Livestock,Blackburn with Darwen,17.25989145585806,2017
Agriculture Livestock,Blackburn with Darwen,16.57886123376132,2018
Agriculture Livestock,Blackburn with Darwen,16.81839445019692,2019
Agriculture Livestock,Blackburn with Darwen,16.601243647978883,2020
Agriculture Livestock,Blackburn with Darwen,17.344534049357488,2021
Agriculture Livestock,Blackburn with Darwen,19.117507578625627,2022
Agriculture Livestock,Blackburn with Darwen,16.640690460469262,2023
Agriculture Livestock,Blackpool,2.707548805861614,2005
Agriculture Livestock,Blackpool,3.6373894717642474,2006
Agriculture Livestock,Blackpool,2.6025574651471763,2007
Agriculture Livestock,Blackpool,2.4139928377655204,2008
Agriculture Livestock,Blackpool,2.4580030344966723,2009
Agriculture Livestock,Blackpool,2.5380733858579285,2010
Agriculture Livestock,Blackpool,1.9719979080905743,2011
Agriculture Livestock,Blackpool,1.9737333316154653,2012
Agriculture Livestock,Blackpool,2.2043561781442533,2013
Agriculture Livestock,Blackpool,2.314710225332493,2014
Agriculture Livestock,Blackpool,2.5002169009227018,2015
Agriculture Livestock,Blackpool,3.136510144724384,2016
Agriculture Livestock,Blackpool,3.128042952220521,2017
Agriculture Livestock,Blackpool,3.164555297503622,2018
Agriculture Livestock,Blackpool,2.4914275187594606,2019
Agriculture Livestock,Blackpool,2.2397742663412634,2020
Agriculture Livestock,Blackpool,2.490668836883809,2021
Agriculture Livestock,Blackpool,2.8175109432714303,2022
Agriculture Livestock,Blackpool,1.8639632733979024,2023
Agriculture Livestock,Burnley,16.972434691533362,2005
Agriculture Livestock,Burnley,16.84108910336259,2006
Agriculture Livestock,Burnley,15.208658280858891,2007
Agriculture Livestock,Burnley,14.812738109013232,2008
Agriculture Livestock,Burnley,14.117685331355826,2009
Agriculture Livestock,Burnley,14.173445000799815,2010
Agriculture Livestock,Burnley,14.068470339670082,2011
Agriculture Livestock,Burnley,13.552780056610722,2012
Agriculture Livestock,Burnley,13.53644783627068,2013
Agriculture Livestock,Burnley,13.774406828571838,2014
Agriculture Livestock,Burnley,13.301529645988351,2015
Agriculture Livestock,Burnley,13.388081763151273,2016
Agriculture Livestock,Burnley,13.66796768366085,2017
Agriculture Livestock,Burnley,13.766484746887558,2018
Agriculture Livestock,Burnley,13.660312794671682,2019
Agriculture Livestock,Burnley,13.54256364818078,2020
Agriculture Livestock,Burnley,14.97825018948424,2021
Agriculture Livestock,Burnley,15.18361779678185,2022
Agriculture Livestock,Burnley,13.857541609728061,2023
Agriculture Livestock,Chorley,50.65080745989333,2005
Agriculture Livestock,Chorley,47.21668889883738,2006
Agriculture Livestock,Chorley,46.216072200972135,2007
Agriculture Livestock,Chorley,45.25176944288401,2008
Agriculture Livestock,Chorley,46.09970194806638,2009
Agriculture Livestock,Chorley,46.206237092150104,2010
Agriculture Livestock,Chorley,45.805942426288276,2011
Agriculture Livestock,Chorley,45.593212981605625,2012
Agriculture Livestock,Chorley,44.296136875336266,2013
Agriculture Livestock,Chorley,46.23398310180834,2014
Agriculture Livestock,Chorley,47.55047174888883,2015
Agriculture Livestock,Chorley,47.757240953933724,2016
Agriculture Livestock,Chorley,48.68004102982488,2017
Agriculture Livestock,Chorley,46.763650967161674,2018
Agriculture Livestock,Chorley,47.60731256638705,2019
Agriculture Livestock,Chorley,47.1015824439539,2020
Agriculture Livestock,Chorley,49.738474862805425,2021
Agriculture Livestock,Chorley,49.18669783059884,2022
Agriculture Livestock,Chorley,45.60435345968606,2023
Agriculture Livestock,England Total,18909.720988863046,2005
Agriculture Livestock,England Total,18586.196767970818,2006
Agriculture Livestock,England Total,18408.571331840772,2007
Agriculture Livestock,England Total,17943.917259675807,2008
Agriculture Livestock,England Total,17789.819494909716,2009
Agriculture Livestock,England Total,17910.45321990957,2010
Agriculture Livestock,England Total,17658.784933074498,2011
Agriculture Livestock,England Total,17511.358550627614,2012
Agriculture Livestock,England Total,17594.365385636866,2013
Agriculture Livestock,England Total,17997.573184310208,2014
Agriculture Livestock,England Total,17930.55478358257,2015
Agriculture Livestock,England Total,17782.632262887968,2016
Agriculture Livestock,England Total,17848.55915070898,2017
Agriculture Livestock,England Total,17585.598693699943,2018
Agriculture Livestock,England Total,17544.200821347822,2019
Agriculture Livestock,England Total,17187.894760934596,2020
Agriculture Livestock,England Total,17049.174419547875,2021
Agriculture Livestock,England Total,17033.058225347108,2022
Agriculture Livestock,England Total,16663.692572049607,2023
Agriculture Livestock,Fylde,65.76424577929848,2005
Agriculture Livestock,Fylde,71.44417538217796,2006
Agriculture Livestock,Fylde,64.52054854453958,2007
Agriculture Livestock,Fylde,62.57669688917524,2008
Agriculture Livestock,Fylde,61.93492942075524,2009
Agriculture Livestock,Fylde,61.638829505795705,2010
Agriculture Livestock,Fylde,60.48874130334545,2011
Agriculture Livestock,Fylde,60.54477366963674,2012
Agriculture Livestock,Fylde,61.97840254202439,2013
Agriculture Livestock,Fylde,65.880988659042,2014
Agriculture Livestock,Fylde,66.65671620664776,2015
Agriculture Livestock,Fylde,66.24901528085616,2016
Agriculture Livestock,Fylde,70.75036813610566,2017
Agriculture Livestock,Fylde,66.39961781939301,2018
Agriculture Livestock,Fylde,66.52575586915927,2019
Agriculture Livestock,Fylde,68.68588518906978,2020
Agriculture Livestock,Fylde,72.41423109016296,2021
Agriculture Livestock,Fylde,68.26806774045517,2022
Agriculture Livestock,Fylde,65.48819670498975,2023
Agriculture Livestock,Hyndburn,15.24311216948007,2005
Agriculture Livestock,Hyndburn,14.616586741214604,2006
Agriculture Livestock,Hyndburn,15.236566115750918,2007
Agriculture Livestock,Hyndburn,15.556046637219664,2008
Agriculture Livestock,Hyndburn,14.302452709361742,2009
Agriculture Livestock,Hyndburn,14.797692386808698,2010
Agriculture Livestock,Hyndburn,14.28261910271215,2011
Agriculture Livestock,Hyndburn,14.280469921353687,2012
Agriculture Livestock,Hyndburn,14.127702321674839,2013
Agriculture Livestock,Hyndburn,13.861638526532065,2014
Agriculture Livestock,Hyndburn,13.70343688644764,2015
Agriculture Livestock,Hyndburn,14.022585866333937,2016
Agriculture Livestock,Hyndburn,14.38126679430075,2017
Agriculture Livestock,Hyndburn,14.734195700360184,2018
Agriculture Livestock,Hyndburn,14.99568149294167,2019
Agriculture Livestock,Hyndburn,14.53017155039123,2020
Agriculture Livestock,Hyndburn,13.798228574130514,2021
Agriculture Livestock,Hyndburn,13.644767092737732,2022
Agriculture Livestock,Hyndburn,16.468477089128132,2023
Agriculture Livestock,Lancashire Total,833.5701133084082,2005
Agriculture Livestock,Lancashire Total,817.0333335566689,2006
Agriculture Livestock,Lancashire Total,805.6968203970309,2007
Agriculture Livestock,Lancashire Total,794.1510894424373,2008
Agriculture Livestock,Lancashire Total,786.4449196346167,2009
Agriculture Livestock,Lancashire Total,791.826202346949,2010
Agriculture Livestock,Lancashire Total,788.646892038193,2011
Agriculture Livestock,Lancashire Total,787.5898587828708,2012
Agriculture Livestock,Lancashire Total,795.8883637704477,2013
Agriculture Livestock,Lancashire Total,827.5473833360279,2014
Agriculture Livestock,Lancashire Total,830.5093211800565,2015
Agriculture Livestock,Lancashire Total,838.00979173426,2016
Agriculture Livestock,Lancashire Total,857.0575785650899,2017
Agriculture Livestock,Lancashire Total,831.1669020646991,2018
Agriculture Livestock,Lancashire Total,836.6135288435303,2019
Agriculture Livestock,Lancashire Total,835.1954184908532,2020
Agriculture Livestock,Lancashire Total,838.6901612165892,2021
Agriculture Livestock,Lancashire Total,840.2949437697453,2022
Agriculture Livestock,Lancashire Total,843.2309650335025,2023
Agriculture Livestock,Lancaster,175.41042177322578,2005
Agriculture Livestock,Lancaster,174.87912115557862,2006
Agriculture Livestock,Lancaster,173.9828487745255,2007
Agriculture Livestock,Lancaster,172.48910273445793,2008
Agriculture Livestock,Lancaster,172.3834000731422,2009
Agriculture Livestock,Lancaster,175.41374658957923,2010
Agriculture Livestock,Lancaster,175.3166772325111,2011
Agriculture Livestock,Lancaster,175.416039620915,2012
Agriculture Livestock,Lancaster,173.69789000877842,2013
Agriculture Livestock,Lancaster,180.14544321282273,2014
